date,time,sample type,Sample,scan,location,gross weight,observor initials/notes,QAQC initials,notes
2021-02-08T00:00:00Z,1807,DF,11,8.0,6,734.5,JB,NT,NA
2021-02-08T00:00:00Z,1820,DF,11,8.0,9,732.73,DN,NT,NA
2021-02-08T00:00:00Z,1831,DF,11,8.0,12,731.8,JT,NT,NA
2021-02-08T00:00:00Z,1841,DF,12,8.0,3,732.19,JT,NT,NA
2021-02-08T00:00:00Z,1807,DF,12,8.0,6,735.7,JB,NT,NA
2021-02-08T00:00:00Z,1820,DF,12,8.0,9,734.25,DN,NT,NA
2021-02-08T00:00:00Z,1831,DF,12,8.0,12,733.5,JT,NT,NA
2021-02-08T00:00:00Z,1807,DF,13,8.0,3,728.84,JT,NT,NA
2021-02-08T00:00:00Z,1820,DF,13,8.0,6,727.7,JB,NT,NA
2021-02-08T00:00:00Z,1831,DF,13,8.0,9,726.32,DN,NT,NA
2021-02-08T00:00:00Z,1841,DF,13,8.0,12,725.6,JT,NT,NA
2021-02-08T00:00:00Z,1807,DF,14,8.0,3,837.16,JT,NT,NA
2021-02-08T00:00:00Z,1820,DF,14,8.0,6,835.8,JB,NT,NA
2021-02-08T00:00:00Z,1831,DF,14,8.0,9,834.2,DN,NT,NA
2021-02-08T00:00:00Z,1841,DF,14,8.0,12,833.3,JT,NT,NA
2021-02-08T00:00:00Z,1807,DF,15,8.0,3,877.39,JT,NT,NA
2021-02-08T00:00:00Z,1820,DF,15,8.0,6,875.8,JB,NT,NA
2021-02-08T00:00:00Z,1831,DF,15,8.0,9,874.2,DN,NT,NA
2021-02-08T00:00:00Z,1841,DF,15,8.0,12,873.3,JT,NT,NA
2021-02-08T00:00:00Z,1807,DF,16,8.0,3,827.89,JT,NT,NA
2021-02-08T00:00:00Z,1820,DF,16,8.0,6,826.1,JB,NT,NA
2021-02-08T00:00:00Z,1831,DF,16,8.0,9,824.66,DN,NT,NA
2021-02-08T00:00:00Z,1841,DF,16,8.0,12,823.8,JT,NT,NA
2021-02-08T00:00:00Z,2216,DF,1,12.0,3,693.2,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,1,12.0,6,692.5,JB,NT,NA
2021-02-08T00:00:00Z,2236,DF,1,12.0,9,691.45,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,1,12.0,12,694.5,JC,NT,NA
2021-02-08T00:00:00Z,2216,DF,2,12.0,3,659.68,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,2,12.0,6,658.8,JB,NT,NA
2021-02-08T00:00:00Z,2236,DF,2,12.0,9,657.94,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,2,12.0,12,660.9,JC,NT,NA
2021-02-08T00:00:00Z,2216,DF,3,12.0,3,690.43,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,3,12.0,6,689.5,JB,NT,NA
2021-02-08T00:00:00Z,2236,DF,3,12.0,9,688.61,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,3,12.0,12,691.7,JC,NT,NA
2021-02-08T00:00:00Z,2216,DF,4,12.0,3,656.05,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,4,12.0,6,655.1,JB,NT,NA
2021-02-08T00:00:00Z,2236,DF,4,12.0,9,654.38,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,4,12.0,12,657.3,JC,NT,NA
2021-02-08T00:00:00Z,2226,DF,5,12.0,3,659.5,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,5,12.0,6,658.9,JB,NT,NA
2021-02-08T00:00:00Z,2203,DF,5,12.0,9,661.51,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,5,12.0,12,660.6,JC,NT,NA
2021-02-08T00:00:00Z,2226,DF,6,12.0,3,672.52,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,6,12.0,6,671.7,JB,NT,NA
2021-02-08T00:00:00Z,2203,DF,6,12.0,9,674.45,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,6,12.0,12,673.4,JC,NT,NA
2021-02-08T00:00:00Z,2226,DF,7,12.0,3,660.08,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,7,12.0,6,659.2,JB,NT,NA
2021-02-08T00:00:00Z,2203,DF,7,12.0,9,662.09,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,7,12.0,12,661.1,JC,NT,NA
2021-02-08T00:00:00Z,2226,DF,8,12.0,3,692.79,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,8,12.0,6,691.7,JB,NT,NA
2021-02-08T00:00:00Z,2203,DF,8,12.0,9,694.85,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,8,12.0,12,693.7,JC,NT,NA
2021-02-08T00:00:00Z,2236,DF,9,12.0,3,676.8,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,9,12.0,6,679.6,JB,NT,NA
2021-02-08T00:00:00Z,2216,DF,9,12.0,9,678.4,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,9,12.0,12,677.8,JC,NT,NA
2021-02-08T00:00:00Z,2236,DF,10,12.0,3,702.37,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,10,12.0,6,705.3,JB,NT,NA
2021-02-08T00:00:00Z,2216,DF,10,12.0,9,704.04,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,10,12.0,12,703.3,JC,NT,NA
2021-02-08T00:00:00Z,2236,DF,11,12.0,3,697.62,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,11,12.0,6,700.5,JB,NT,NA
2021-02-08T00:00:00Z,2216,DF,11,12.0,9,699.4,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,11,12.0,12,698.6,JC,NT,NA
2021-02-08T00:00:00Z,2236,DF,12,12.0,3,700.2,DN,NT,NA
2021-02-08T00:00:00Z,2203,DF,12,12.0,6,703,JB,NT,NA
2021-02-08T00:00:00Z,2216,DF,12,12.0,9,701.92,DN,NT,NA
2021-02-08T00:00:00Z,2226,DF,12,12.0,12,701.2,JC,NT,NA
2021-02-08T00:00:00Z,2203,DF,13,12.0,3,689.07,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,13,12.0,6,688.2,JB,NT,NA
2021-02-08T00:00:00Z,2226,DF,13,12.0,9,687.24,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,13,12.0,12,686.7,JC,NT,NA
2021-02-08T00:00:00Z,2203,DF,14,12.0,3,793.52,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,14,12.0,6,792.3,JB,NT,NA
2021-02-08T00:00:00Z,2226,DF,14,12.0,9,791.15,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,14,12.0,12,790.5,JC,NT,NA
2021-02-08T00:00:00Z,2203,DF,15,12.0,3,833.81,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,15,12.0,6,832.4,JB,NT,NA
2021-02-08T00:00:00Z,2226,DF,15,12.0,9,831.36,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,15,12.0,12,830.5,JC,NT,NA
2021-02-08T00:00:00Z,2203,DF,16,12.0,3,785.21,DN,NT,NA
2021-02-08T00:00:00Z,2216,DF,16,12.0,6,783.6,JB,NT,NA
2021-02-08T00:00:00Z,2226,DF,16,12.0,9,782.64,DN,NT,NA
2021-02-08T00:00:00Z,2236,DF,16,12.0,12,781.8,JC,NT,NA
2021-02-09T00:00:00Z,1021,DF,1,24.0,3,629.21,NT,NT,NA
2021-02-09T00:00:00Z,1032,DF,1,24.0,6,628.8,JB,NT,NA
2021-02-09T00:00:00Z,1041,DF,1,24.0,9,628.32,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,1,24.0,12,629.8,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,2,24.0,3,608.1,NT,NT,NA
2021-02-09T00:00:00Z,1032,DF,2,24.0,6,607.9,JB,NT,NA
2021-02-09T00:00:00Z,1041,DF,2,24.0,9,607.55,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,2,24.0,12,608.5,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,3,24.0,3,632.46,NT,NT,NA
2021-02-09T00:00:00Z,1032,DF,3,24.0,6,632.1,JB,NT,NA
2021-02-09T00:00:00Z,1041,DF,3,24.0,9,631.62,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,3,24.0,12,633,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,4,24.0,3,607.41,NT,NT,NA
2021-02-09T00:00:00Z,1032,DF,4,24.0,6,607.1,JB,NT,NA
2021-02-09T00:00:00Z,1041,DF,4,24.0,9,606.87,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,4,24.0,12,607.9,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,5,24.0,3,597.22,NT,NT,NA
2021-02-09T00:00:00Z,1041,DF,5,24.0,6,597.1,JB,NT,NA
2021-02-09T00:00:00Z,1008,DF,5,24.0,9,597.53,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,5,24.0,12,597.5,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,6,24.0,3,615.76,NT,NT,NA
2021-02-09T00:00:00Z,1041,DF,6,24.0,6,615.3,JB,NT,NA
2021-02-09T00:00:00Z,1008,DF,6,24.0,9,616.26,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,6,24.0,12,616,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,7,24.0,3,603.83,NT,NT,NA
2021-02-09T00:00:00Z,1041,DF,7,24.0,6,603.5,JB,NT,NA
2021-02-09T00:00:00Z,1008,DF,7,24.0,9,604.32,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,7,24.0,12,604.1,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,8,24.0,3,631.03,NT,NT,NA
2021-02-09T00:00:00Z,1041,DF,8,24.0,6,630.4,JB,NT,NA
2021-02-09T00:00:00Z,1008,DF,8,24.0,9,631.75,JT,NT,NA
2021-02-09T00:00:00Z,1021,DF,8,24.0,12,631.5,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,9,24.0,3,608.09,NT,NT,NA
2021-02-09T00:00:00Z,1008,DF,9,24.0,6,608.7,JB,NT,NA
2021-02-09T00:00:00Z,1021,DF,9,24.0,9,608.36,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,9,24.0,12,608.4,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,10,24.0,3,641.85,NT,NT,NA
2021-02-09T00:00:00Z,1008,DF,10,24.0,6,643.2,JB,NT,NA
2021-02-09T00:00:00Z,1021,DF,10,24.0,9,642.42,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,10,24.0,12,642.2,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,11,24.0,3,638.5,NT,NT,NA
2021-02-09T00:00:00Z,1008,DF,11,24.0,6,639.8,JB,NT,NA
2021-02-09T00:00:00Z,1021,DF,11,24.0,9,639.17,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,11,24.0,12,638.9,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,12,24.0,3,641.28,NT,NT,NA
2021-02-09T00:00:00Z,1008,DF,12,24.0,6,642.3,JB,NT,NA
2021-02-09T00:00:00Z,1021,DF,12,24.0,9,641.91,JT,NT,NA
2021-02-09T00:00:00Z,1032,DF,12,24.0,12,641.7,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,13,24.0,3,611.23,NT,NT,NA
2021-02-09T00:00:00Z,1021,DF,13,24.0,6,611.4,JB,NT,NA
2021-02-09T00:00:00Z,1032,DF,13,24.0,9,611.36,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,13,24.0,12,611.6,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,14,24.0,3,702.44,NT,NT,NA
2021-02-09T00:00:00Z,1021,DF,14,24.0,6,701.5,JB,NT,NA
2021-02-09T00:00:00Z,1032,DF,14,24.0,9,700.79,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,14,24.0,12,700.4,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,15,24.0,3,754.76,NT,NT,NA
2021-02-09T00:00:00Z,1021,DF,15,24.0,6,753.6,JB,NT,NA
2021-02-09T00:00:00Z,1032,DF,15,24.0,9,752.82,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,15,24.0,12,752.4,JT,NT,NA
2021-02-09T00:00:00Z,1008,DF,16,24.0,3,708.43,NT,NT,NA
2021-02-09T00:00:00Z,1021,DF,16,24.0,6,707.2,JB,NT,NA
2021-02-09T00:00:00Z,1032,DF,16,24.0,9,706.54,JT,NT,NA
2021-02-09T00:00:00Z,1041,DF,16,24.0,12,706.2,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,1,36.0,3,605.87,NT,NT,NA
2021-02-09T00:00:00Z,2233,DF,1,36.0,6,605.9,JB,NT,NA
2021-02-09T00:00:00Z,2243,DF,1,36.0,9,605.74,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,1,36.0,12,606.2,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,2,36.0,3,596.61,NT,NT,NA
2021-02-09T00:00:00Z,2233,DF,2,36.0,6,596.6,JB,NT,NA
2021-02-09T00:00:00Z,2243,DF,2,36.0,9,596.62,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,2,36.0,12,596.7,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,3,36.0,3,608.8,NT,NT,NA
2021-02-09T00:00:00Z,2233,DF,3,36.0,6,608.8,JB,NT,NA
2021-02-09T00:00:00Z,2243,DF,3,36.0,9,608.64,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,3,36.0,12,609.1,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,4,36.0,3,596.47,NT,NT,NA
2021-02-09T00:00:00Z,2233,DF,4,36.0,6,596.5,JB,NT,NA
2021-02-09T00:00:00Z,2243,DF,4,36.0,9,596.48,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,4,36.0,12,596.6,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,5,36.0,3,588.98,NT,NT,NA
2021-02-09T00:00:00Z,2243,DF,5,36.0,6,589.1,JB,NT,NA
2021-02-09T00:00:00Z,2212,DF,5,36.0,9,588.93,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,5,36.0,12,589.1,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,6,36.0,3,598.17,NT,NT,NA
2021-02-09T00:00:00Z,2243,DF,6,36.0,6,598.1,JB,NT,NA
2021-02-09T00:00:00Z,2212,DF,6,36.0,9,598.11,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,6,36.0,12,598.3,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,7,36.0,3,588.99,NT,NT,NA
2021-02-09T00:00:00Z,2243,DF,7,36.0,6,588.9,JB,NT,NA
2021-02-09T00:00:00Z,2212,DF,7,36.0,9,588.89,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,7,36.0,12,589.2,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,8,36.0,3,607.69,NT,NT,NA
2021-02-09T00:00:00Z,2243,DF,8,36.0,6,607.6,JB,NT,NA
2021-02-09T00:00:00Z,2212,DF,8,36.0,9,607.68,JT,NT,NA
2021-02-09T00:00:00Z,2223,DF,8,36.0,12,607.8,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,9,36.0,3,598.59,NT,NT,NA
2021-02-09T00:00:00Z,2212,DF,9,36.0,6,598.6,JB,NT,NA
2021-02-09T00:00:00Z,2223,DF,9,36.0,9,598.51,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,9,36.0,12,598.7,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,10,36.0,3,616.39,NT,NT,NA
2021-02-09T00:00:00Z,2212,DF,10,36.0,6,616.4,JB,NT,NA
2021-02-09T00:00:00Z,2223,DF,10,36.0,9,616.39,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,10,36.0,12,616.5,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,11,36.0,3,613.64,NT,NT,NA
2021-02-09T00:00:00Z,2212,DF,11,36.0,6,613.6,JB,NT,NA
2021-02-09T00:00:00Z,2223,DF,11,36.0,9,613.69,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,11,36.0,12,613.9,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,12,36.0,3,616.81,NT,NT,NA
2021-02-09T00:00:00Z,2212,DF,12,36.0,6,616.8,JB,NT,NA
2021-02-09T00:00:00Z,2223,DF,12,36.0,9,616.79,JT,NT,NA
2021-02-09T00:00:00Z,2233,DF,12,36.0,12,617,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,13,36.0,3,609.85,NT,NT,NA
2021-02-09T00:00:00Z,2223,DF,13,36.0,6,610,JB,NT,NA
2021-02-09T00:00:00Z,2233,DF,13,36.0,9,609.89,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,13,36.0,12,610.2,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,14,36.0,3,648.57,NT,NT,NA
2021-02-09T00:00:00Z,2223,DF,14,36.0,6,648.1,JB,NT,NA
2021-02-09T00:00:00Z,2233,DF,14,36.0,9,647.73,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,14,36.0,12,647.6,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,15,36.0,3,692.19,NT,NT,NA
2021-02-09T00:00:00Z,2223,DF,15,36.0,6,691.6,JB,NT,NA
2021-02-09T00:00:00Z,2233,DF,15,36.0,9,691.05,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,15,36.0,12,690.8,JT,NT,NA
2021-02-09T00:00:00Z,2212,DF,16,36.0,3,652.06,NT,NT,NA
2021-02-09T00:00:00Z,2223,DF,16,36.0,6,651.6,JB,NT,NA
2021-02-09T00:00:00Z,2233,DF,16,36.0,9,651.29,JT,NT,NA
2021-02-09T00:00:00Z,2243,DF,16,36.0,12,651,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,1,48.0,3,604.93,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,1,48.0,6,604.9,JB,NT,NA
2021-02-10T00:00:00Z,1045,DF,1,48.0,9,604.89,DN,NT,NA
2021-02-10T00:00:00Z,1011,DF,1,48.0,12,605.1,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,2,48.0,3,596.06,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,2,48.0,6,596.2,JB,NT,NA
2021-02-10T00:00:00Z,1045,DF,2,48.0,9,596.12,DN,NT,NA
2021-02-10T00:00:00Z,1011,DF,2,48.0,12,596.1,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,3,48.0,3,605.02,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,3,48.0,6,604.9,JB,NT,NA
2021-02-10T00:00:00Z,1045,DF,3,48.0,9,604.94,DN,NT,NA
2021-02-10T00:00:00Z,1011,DF,3,48.0,12,605,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,4,48.0,3,596.09,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,4,48.0,6,596.1,JB,NT,NA
2021-02-10T00:00:00Z,1045,DF,4,48.0,9,596,DN,NT,NA
2021-02-10T00:00:00Z,1011,DF,4,48.0,12,596.1,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,5,48.0,3,585.34,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,5,48.0,6,589.3,JB,NT,NA
2021-02-10T00:00:00Z,1011,DF,5,48.0,9,589.25,DN,NT,NA
2021-02-10T00:00:00Z,1022,DF,5,48.0,12,589.4,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,6,48.0,3,597.41,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,6,48.0,6,597.5,JB,NT,NA
2021-02-10T00:00:00Z,1011,DF,6,48.0,9,597.31,DN,NT,NA
2021-02-10T00:00:00Z,1022,DF,6,48.0,12,597.5,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,7,48.0,3,587.45,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,7,48.0,6,587.5,JB,NT,NA
2021-02-10T00:00:00Z,1011,DF,7,48.0,9,587.27,DN,NT,NA
2021-02-10T00:00:00Z,1022,DF,7,48.0,12,587.5,JT,NT,NA
2021-02-10T00:00:00Z,1032,DF,8,48.0,3,605.82,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,8,48.0,6,605.9,JB,NT,NA
2021-02-10T00:00:00Z,1011,DF,8,48.0,9,605.73,DN,NT,NA
2021-02-10T00:00:00Z,1022,DF,8,48.0,12,605.9,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,9,48.0,3,597.91,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,9,48.0,6,598,JB,NT,NA
2021-02-10T00:00:00Z,1022,DF,9,48.0,9,597.79,DN,NT,NA
2021-02-10T00:00:00Z,1032,DF,9,48.0,12,598,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,10,48.0,3,613.34,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,10,48.0,6,613.4,JB,NT,NA
2021-02-10T00:00:00Z,1022,DF,10,48.0,9,613.18,DN,NT,NA
2021-02-10T00:00:00Z,1032,DF,10,48.0,12,613.5,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,11,48.0,3,610.19,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,11,48.0,6,610.3,JB,NT,NA
2021-02-10T00:00:00Z,1022,DF,11,48.0,9,610.05,DN,NT,NA
2021-02-10T00:00:00Z,1032,DF,11,48.0,12,610.3,JT,NT,NA
2021-02-10T00:00:00Z,1045,DF,12,48.0,3,614.46,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,12,48.0,6,614.7,JB,NT,NA
2021-02-10T00:00:00Z,1022,DF,12,48.0,9,614.25,DN,NT,NA
2021-02-10T00:00:00Z,1032,DF,12,48.0,12,614.4,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,13,48.0,3,609.98,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,13,48.0,6,610.1,JB,NT,NA
2021-02-10T00:00:00Z,1032,DF,13,48.0,9,610.06,DN,NT,NA
2021-02-10T00:00:00Z,1045,DF,13,48.0,12,610.3,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,14,48.0,3,627.12,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,14,48.0,6,626.9,JB,NT,NA
2021-02-10T00:00:00Z,1032,DF,14,48.0,9,626.71,DN,NT,NA
2021-02-10T00:00:00Z,1045,DF,14,48.0,12,626.7,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,15,48.0,3,660.6,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,15,48.0,6,660.1,JB,NT,NA
2021-02-10T00:00:00Z,1032,DF,15,48.0,9,659.7,DN,NT,NA
2021-02-10T00:00:00Z,1045,DF,15,48.0,12,659.4,JT,NT,NA
2021-02-10T00:00:00Z,1011,DF,16,48.0,3,630.38,JT,NT,NA
2021-02-10T00:00:00Z,1022,DF,16,48.0,6,630.1,JB,NT,NA
2021-02-10T00:00:00Z,1032,DF,16,48.0,9,629.87,DN,NT,NA
2021-02-10T00:00:00Z,1045,DF,16,48.0,12,629.8,JT,NT,NA
2021-02-12T00:00:00Z,1027,DF,1,od,3,595.91,NT,JT,NA
2021-02-12T00:00:00Z,1037,DF,1,od,6,596.2,JB,JT,NA
2021-02-12T00:00:00Z,1048,DF,1,od,9,596.41,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,1,od,12,595.6,TD,JT,NA
2021-02-12T00:00:00Z,2215,DF,11,od,3,600.58,NT,JT,J. Cronan - data was incorrectly transcribed from paper data sheet using values from DF Sample 11 (3m). Corrected weight and other relevant info.
2021-02-12T00:00:00Z,1027,DF,2,od,3,587.66,NT,JT,NA
2021-02-12T00:00:00Z,1037,DF,2,od,6,587.9,JB,JT,NA
2021-02-12T00:00:00Z,1048,DF,2,od,9,588.06,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,2,od,12,587.4,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,3,od,3,594.94,NT,JT,NA
2021-02-12T00:00:00Z,1037,DF,3,od,6,595.2,JB,JT,NA
2021-02-12T00:00:00Z,1048,DF,3,od,9,595.41,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,3,od,12,594.6,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,4,od,3,587.48,NT,JT,NA
2021-02-12T00:00:00Z,1037,DF,4,od,6,587.7,JB,JT,NA
2021-02-12T00:00:00Z,1048,DF,4,od,9,587.88,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,4,od,12,587.4,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,5,od,3,581.87,NT,JT,NA
2021-02-12T00:00:00Z,1048,DF,5,od,6,582.1,JB,JT,NA
2021-02-12T00:00:00Z,1015,DF,5,od,9,581.45,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,5,od,12,581.8,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,6,od,3,589.99,NT,JT,NA
2021-02-12T00:00:00Z,1048,DF,6,od,6,589.3,JB,JT,NA
2021-02-12T00:00:00Z,1015,DF,6,od,9,588.63,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,6,od,12,589,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,7,od,3,596.3,NT,JT,NA
2021-02-12T00:00:00Z,1048,DF,7,od,6,579.6,JB,JT,NA
2021-02-12T00:00:00Z,1015,DF,7,od,9,579.01,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,7,od,12,579.3,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,8,od,3,579.42,NT,JT,NA
2021-02-12T00:00:00Z,1048,DF,8,od,6,596.6,JB,JT,NA
2021-02-12T00:00:00Z,1015,DF,8,od,9,595.87,TD,JT,NA
2021-02-12T00:00:00Z,1027,DF,8,od,12,596.3,TD,JT,NA
2021-02-12T00:00:00Z,1048,DF,9,od,3,589.59,NT,JT,NA
2021-02-12T00:00:00Z,1015,DF,9,od,6,589.1,JB,JT,NA
2021-02-12T00:00:00Z,1027,DF,9,od,9,584.32,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,9,od,12,589.5,TD,JT,NA
2021-02-12T00:00:00Z,1048,DF,10,od,3,603.77,NT,JT,NA
2021-02-12T00:00:00Z,1015,DF,10,od,6,603.2,JB,JT,NA
2021-02-12T00:00:00Z,1027,DF,10,od,9,603.45,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,10,od,12,603.8,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,11,od,6,599.9,JB,JT,NA
2021-02-12T00:00:00Z,1027,DF,11,od,9,600.18,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,11,od,12,600.5,TD,JT,NA
2021-02-12T00:00:00Z,1048,DF,12,od,3,604.48,NT,JT,NA
2021-02-12T00:00:00Z,1015,DF,12,od,6,604.1,JB,JT,NA
2021-02-12T00:00:00Z,1027,DF,12,od,9,604.24,TD,JT,NA
2021-02-12T00:00:00Z,1037,DF,12,od,12,604.6,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,13,od,3,601.2,NT,JT,NA
2021-02-12T00:00:00Z,1027,DF,13,od,6,601.6,JB,JT,NA
2021-02-12T00:00:00Z,1037,DF,13,od,9,601.82,TD,JT,NA
2021-02-12T00:00:00Z,1048,DF,13,od,12,602.1,TD,JT,NA
2021-02-12T00:00:00Z,1015,DF,14,od,3,603.47,NT,JT,NA
2021-02-12T00:00:00Z,1027,DF,14,od,6,604.2,JB,JT,NA
2021-02-12T00:00:00Z,1037,DF,14,od,9,604.51,TD,JT,NA
